Data,Discurso,Fase,Hora,Orador,Publicação,Sessão,Sumário
13/04/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=061.3.52.O&nuQuarto=12&nuOrador=2&nuInsercao=0&dtHorarioQuarto=14:22&sgFaseSessao=PE&Data=13/04/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:22&txEtapa=",PEQUENO EXPEDIENTE,14h22,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=12248&Datain=14/04/2005&txSuplemento=,061.3.52.O,"Envio, pelo Governo Federal, de projeto de lei concessivo de reajuste salarial para os integrantes da Polícia Militar e do Corpo de Bombeiros Militar do Distrito Federal. Anúncio da realização de ato promovido pela Associação de Pensionistas e Esposas de Militares contra a inércia do Governo Federal no tocante à concessão de reajuste nos soldos dos militares integrantes das Forças Armadas.
"
31/03/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=049.3.52.O&nuQuarto=100&nuOrador=1&nuInsercao=0&dtHorarioQuarto=17:18&sgFaseSessao=GE&Data=31/03/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Grande Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=17:18&txEtapa=",GRANDE EXPEDIENTE,17h18,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=9653&Datain=01/04/2005&txSuplemento=,049.3.52.O,"Transcurso do 41º aniversário do movimento militar contra-revolucionário brasileiro. Complacência de Governos militares com adversários. Indignação com indenizações concedidas pelo Estado brasileiro a opositores do regime militar. Elogio ao desempenho do Presidente da Casa, Deputado Severino Cavalcanti.
"
30/03/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=047.3.52.O&nuQuarto=3&nuOrador=2&nuInsercao=0&dtHorarioQuarto=14:04&sgFaseSessao=PE&Data=30/03/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:04&txEtapa=",PEQUENO EXPEDIENTE,14h04,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=9348&Datain=31/03/2005&txSuplemento=,047.3.52.O,"Repúdio ao tratamento dispensado pela imprensa ao Presidente Severino Cavalcanti. Defasagem salarial dos militares das Forças Armadas brasileiras.
"
17/03/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=036.3.52.O&nuQuarto=2&nuOrador=2&nuInsercao=0&dtHorarioQuarto=14:02&sgFaseSessao=PE&Data=17/03/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:02&txEtapa=",PEQUENO EXPEDIENTE,14h02,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=7217&Datain=18/03/2005&txSuplemento=,036.3.52.O,"Correspondência encaminhada ao Ministro da Defesa, José Alencar, sobre a cooperação das Forças Armadas com o Governo Federal no atendimento médico na cidade do Rio de Janeiro, Estado do Rio de Janeiro. Preocupação com a medida, tendo em vista a precariedade do atendimento médico-hospitalar aos militares."
09/03/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=021.3.52.O&nuQuarto=23&nuOrador=2&nuInsercao=0&dtHorarioQuarto=14:44&sgFaseSessao=PE&Data=09/03/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:44&txEtapa=",PEQUENO EXPEDIENTE,14h44,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=5430&Datain=10/03/2005&txSuplemento=,021.3.52.O,"Audiência do orador e de esposas de militares com o Ministro da Defesa, José Alencar, para encaminhamento de pauta de reivindicação dos militares das Forças Armadas brasileiras.
"
03/03/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=014.3.52.O&nuQuarto=44&nuOrador=2&nuInsercao=0&dtHorarioQuarto=10:26&sgFaseSessao=BC&Data=03/03/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=10:26&txEtapa=",BREVES COMUNICAÇÕES,10h26,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=4175&Datain=04/03/2005&txSuplemento=,014.3.52.O,"Relato de reunião entre o Deputado Estadual Flávio Bolsonaro e o Comandante do Exército, general Francisco Roberto de Albuquerque, para debate sobre o armamento das Polícias brasileiras. Expectativa de indicação do orador para composição da Comissão de Relações Exteriores e de Defesa Nacional. Conveniência de alteração das normas adotadas para demissão de integrantes das Forças Armadas Brasileiras."
01/03/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=010.3.52.O&nuQuarto=180&nuOrador=1&nuInsercao=0&dtHorarioQuarto=19:58&sgFaseSessao=CP&Data=01/03/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Comunicações Parlamentares&txTipoSessao=Ordinária - CD&dtHoraQuarto=19:58&txEtapa=",COMUNICAÇÕES PARLAMENTARES,19h58,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=3559&Datain=02/03/2005&txSuplemento=,010.3.52.O,Congratulações ao Deputado Estadual Flávio Bolsonaro pelo êxito da Ação Declaratória de Inconstitucionalidade da majoração do ICMS na comercialização de armas no Estado do Rio de Janeiro. Agradecimento aos Deputados Arnaldo Faria de Sá e Mussa Demes.
23/02/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=005.3.52.O&nuQuarto=13&nuOrador=2&nuInsercao=0&dtHorarioQuarto=14:24&sgFaseSessao=PE&Data=23/02/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:24&txEtapa=",PEQUENO EXPEDIENTE,14h24,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=1928&Datain=24/02/2005&txSuplemento=,005.3.52.O,"Cumprimentos ao Presidente em exercício dos trabalhos, Deputado Eduardo Gomes. Satisfação dos servidores da Casa com a eleição do Deputado Severino Cavalcanti para a Presidência da instituição. Críticas a Deputados do PT, à imprensa e ao aumento da taxa básica de juros pelo Comitê de Política Monetária - COPOM do Banco Central. Elogio ao Presidente da Casa pela condução das discussões a respeito da Medida Provisória nº 232, de 2004, sobre alterações na legislação tributária federal. Reação contra o pronunciamento do Deputado Carlito Merss sobre o Vereador Carlos Bolsonaro, da cidade do Rio de Janeiro."
14/02/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=001.3.52.P&nuQuarto=312&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:24&sgFaseSessao=AB&Data=14/02/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Abertura&txTipoSessao=Preparatória&dtHoraQuarto=09:24&txEtapa=",ABERTURA,9h24,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=654&Datain=15/02/2005&txSuplemento=,001.3.52.P,"Cumprimentos aos novos membros da Mesa Diretora, Deputados Ciro Nogueira e Eduardo Gomes. Congratulação ao Presidente Severino Cavalcanti."
14/02/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=001.3.52.P&nuQuarto=15&nuOrador=2&nuInsercao=0&dtHorarioQuarto=16:57&sgFaseSessao=AB&Data=14/02/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Abertura&txTipoSessao=Preparatória&dtHoraQuarto=16:57&txEtapa=",ABERTURA,16h57,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=501&Datain=15/02/2005&txSuplemento=,001.3.52.P,Razões da candidatura do orador ao cargo de Presidente da Câmara dos Deputados.
14/02/2005,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=001.3.52.P&nuQuarto=3&nuOrador=3&nuInsercao=0&dtHorarioQuarto=16:21&sgFaseSessao=AB&Data=14/02/2005&txApelido=JAIR BOLSONARO, PFL-RJ&txFaseSessao=Abertura&txTipoSessao=Preparatória&dtHoraQuarto=16:21&txEtapa=",ABERTURA,16h21,"JAIR BOLSONARO, PFL-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=498&Datain=15/02/2005&txSuplemento=,001.3.52.P,"Solicitação de homenagem póstuma ao soldado da polícia militar vítima de homicídio em Pernambuco.
"
15/12/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=286.2.52.O&nuQuarto=33&nuOrador=1&nuInsercao=0&dtHorarioQuarto=12:48&sgFaseSessao=BC&Data=15/12/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=12:48&txEtapa=",BREVES COMUNICAÇÕES,12h48,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=55224&Datain=16/12/2004&txSuplemento=,286.2.52.O,Contestação a pronunciamento do Deputado Eduardo Valverde sobre o combate à corrupção no Governo petista. Aumento da criminalidade no Estado do Rio Janeiro  após a promulgação do Estatuto do Desarmamento. Defesa de ações efetivas de combate efetivo à criminalidade no País. Destinação de mais recursos às Secretarias de Segurança Pública dos Estados.
08/12/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=275.2.52.O&nuQuarto=56&nuOrador=2&nuInsercao=0&dtHorarioQuarto=14:54&sgFaseSessao=BC&Data=08/12/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=14:54&txEtapa=",BREVES COMUNICAÇÕES,14h54,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=53563&Datain=09/12/2004&txSuplemento=,275.2.52.O,"Contestação a pronunciamento do Deputado Ivan Valente acerca da abertura de arquivos sobre a Guerrilha do Araguaia, ocorrida na vigência do regime militar no País."
02/12/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=270.2.52.O&nuQuarto=97&nuOrador=1&nuInsercao=5&dtHorarioQuarto=17:12&sgFaseSessao=OD&Data=02/12/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Ordinária - CD&dtHoraQuarto=17:12&txEtapa=",ORDEM DO DIA,17h12,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=52737&Datain=03/12/2004&txSuplemento=,270.2.52.O,"Discussão da Medida Provisória 215 de 2004 (Dispõe sobre o reajustamento dos valores dos soldos dos militares das Forças Armadas e dá outras providências). Ponderações sobre a inconstitucionalidade da matéria por alterar a Medida Provisória 2.215-10 de 2001 ( Dispõe sobre a reestruturação da remuneração dos militares das Forças Armadas, altera as Leis 3.765 de 1960 e 6.880 de 1980), pendente de deliberação do Congresso Nacional. Ponderações sobre a retirada de direitos dos Militares pela  Medida Provisória 2.215 de 2001. Sugestão de convocação de sessão conjunta para votação e rejeição da referida Medida Provisória. 
"
02/12/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=270.2.52.O&nuQuarto=3&nuOrador=2&nuInsercao=0&dtHorarioQuarto=14:04&sgFaseSessao=PE&Data=02/12/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:04&txEtapa=",PEQUENO EXPEDIENTE,14h04,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=52681&Datain=03/12/2004&txSuplemento=,270.2.52.O,"Inconstitucionalidade da Medida Provisória  215, de 2004 (Dispõe sobre o reajustamento dos valores dos soldos dos militares das Forças Armadas e dá outras providências), por alterar a    Medida Provisória 2.215-10 de 2001 ( Dispõe sobre a reestruturação da remuneração dos militares das Forças Armadas, altera as Leis 3.765 de 1960 e 6.880 de 1980), pendente de deliberação pelo Congresso Nacional."
24/11/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=256.2.52.O&nuQuarto=5&nuOrador=2&nuInsercao=0&dtHorarioQuarto=09:08&sgFaseSessao=BC&Data=24/11/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=09:08&txEtapa=",BREVES COMUNICAÇÕES,9h08,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=50807&Datain=25/11/2004&txSuplemento=,256.2.52.O,"Repúdio ao Projeto de Lei Complementar nº 137, de 2004, que cria a Poupança Fraterna, apresentado pelo Deputado Nazareno Fonteles. Acerto da proposta do PFL de lançamento da candidatura do Prefeito César Maia ao Governo do Estado do Rio de Janeiro ou à Presidência da República. Traição do Governo petista contra os servidores públicos. Contestação às acusações ao Prefeito César Maia por parte do Deputado Jorge Bittar. Aplauso à decisão do PFL de obstrução das votações do Orçamento Geral da União de 2005 no caso de não-votação do projeto de reajuste da tabela do Imposto de Renda."
17/11/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=246.2.52.O&nuQuarto=33&nuOrador=2&nuInsercao=0&dtHorarioQuarto=10:04&sgFaseSessao=BC&Data=17/11/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=10:04&txEtapa=",BREVES COMUNICAÇÕES,10h04,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=49423&Datain=18/11/2004&txSuplemento=,246.2.52.O,"Urgência na implementação do orçamento impositivo, em face do impasse criado no Congresso Nacional pela não-liberação de recursos de emendas orçamentárias apresentadas por Parlamentares. Desprestígio das Forças Armadas no planejamento orçamentário. Protesto contra a contemplação no Orçamento Geral da União de anistiados políticos."
10/11/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=241.2.52.O&nuQuarto=61&nuOrador=2&nuInsercao=0&dtHorarioQuarto=12:00&sgFaseSessao=BC&Data=10/11/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=12:00&txEtapa=",BREVES COMUNICAÇÕES,12h00,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=48348&Datain=11/11/2004&txSuplemento=,241.2.52.O,"Comprometimento da imagem da Câmara dos Deputados com a paralisação da votação das matérias constantes da Ordem do Dia.  Conveniência da implementação do Orçamento impositivo, com vistas ao fim da utilização de emendas orçamentárias de Parlamentares como elemento de barganha política. Acerto da nomeação do Vice-Presidente da República, José Alencar, para o cargo de Ministro da Defesa. Desempenho do ex-Ministro José Viegas em prol da valorização das Forças Armadas. Risco de desgaste do titular da Pasta em caso de não-inclusão do reajuste salarial dos militares no Orçamento Geral da União de 2005."
08/11/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=238.2.52.O&nuQuarto=17&nuOrador=2&nuInsercao=0&dtHorarioQuarto=14:48&sgFaseSessao=PE&Data=08/11/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:48&txEtapa=",PEQUENO EXPEDIENTE,14h48,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=47617&Datain=09/11/2004&txSuplemento=,238.2.52.O,"Acerto da indicação do Vice-Presidente da República, José Alencar, para o cargo de Ministro da Defesa. Elogio ao pronunciamento do Deputado Alberto Fraga sobre o assunto. Conveniência da presença do Ministro José Alencar na Comissão de Relações Exteriores e de Defesa Nacional da Casa para debate da questão salarial dos militares e do reaparelhamento das Forças Armadas brasileiras.
"
27/10/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=229.2.52.O&nuQuarto=55&nuOrador=2&nuInsercao=0&dtHorarioQuarto=11:48&sgFaseSessao=BC&Data=27/10/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Extraordinária - CD&dtHoraQuarto=11:48&txEtapa=",BREVES COMUNICAÇÕES,11h48,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=46428&Datain=28/10/2004&txSuplemento=,229.2.52.O,"Alto valor pago pelo Governo Federal, a título de indenização, a anistiados do regime militar. Urgente inclusão na pauta de votação da Medida Provisória nº 2.215, de 2000, sobre remuneração dos militares das Forças Armadas."
26/10/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=228.2.52.O&nuQuarto=144&nuOrador=1&nuInsercao=25&dtHorarioQuarto=18:46&sgFaseSessao=OD&Data=26/10/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Ordinária - CD&dtHoraQuarto=18:46&txEtapa=",ORDEM DO DIA,18h46,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=46239&Datain=27/10/2004&txSuplemento=,228.2.52.O,"Responsabilidade da   CUT e do  PT pela campanha difamatória contra deputados,   acusados indevidamente de terem votado matéria violando direitos trabalhistas,deflagrada na eleições de 2002 e retomada nas eleições municipais. Críticas à atuação do PT."
20/10/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=222.2.52.O&nuQuarto=18&nuOrador=1&nuInsercao=0&dtHorarioQuarto=14:34&sgFaseSessao=PE&Data=20/10/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=14:34&txEtapa=",PEQUENO EXPEDIENTE,14h34,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=45228&Datain=21/10/2004&txSuplemento=,222.2.52.O,Aplausos à nota divulgada pelo Comando do Exército. Incoerências do posicionamento do Partido dos Trabalhadores.
20/10/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=221.2.52.O&nuQuarto=33&nuOrador=2&nuInsercao=0&dtHorarioQuarto=10:57&sgFaseSessao=HO&Data=20/10/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Homenagem&txTipoSessao=Solene - CD&dtHoraQuarto=10:57&txEtapa=",HOMENAGEM,10h57,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=45211&Datain=21/10/2004&txSuplemento=,221.2.52.O,"Equívoco da não-transmissão da sessão solene pela TV Câmara.

"
20/10/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=221.2.52.O&nuQuarto=20&nuOrador=1&nuInsercao=0&dtHorarioQuarto=10:18&sgFaseSessao=HO&Data=20/10/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Homenagem&txTipoSessao=Solene - CD&dtHoraQuarto=10:18&txEtapa=",HOMENAGEM,10h18,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=45205&Datain=21/10/2004&txSuplemento=,221.2.52.O,Transcurso do Dia do Aviador e do Dia da Força Aérea Brasileira
14/09/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=187.2.52.O&nuQuarto=114&nuOrador=2&nuInsercao=0&dtHorarioQuarto=17:46&sgFaseSessao=GE&Data=14/09/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Grande Expediente&txTipoSessao=Ordinária - CD&dtHoraQuarto=17:46&txEtapa=",GRANDE EXPEDIENTE,17h46,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=39660&Datain=15/09/2004&txSuplemento=,187.2.52.O,"Realização de sessão conjunta para apreciação de projetos de créditos suplementares. Baixo índice de reajuste dos soldos dos militares das Forças Armadas. Pedido ao Presidente da República de retirada do Projeto de Lei nº 4.105, de 2004, e de edição de medida provisória sobre a concessão de reajuste nos soldos da classe."
11/08/2004,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=161.2.52.O&nuQuarto=5&nuOrador=4&nuInsercao=27&dtHorarioQuarto=19:16&sgFaseSessao=OD&Data=11/08/2004&txApelido=JAIR BOLSONARO, PTB-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Extraordinária - CD&dtHoraQuarto=19:16&txEtapa=",ORDEM DO DIA,19h16,"JAIR BOLSONARO, PTB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=34626&Datain=12/08/2004&txSuplemento=,161.2.52.O,"Discussão do Projeto de Lei 3.885 de 2004 (Reorganiza o Quadro Especial de Terceiros-Sargentos do Exército, dispõe sobre a promoção de soldados estabilizados do Exército à graduação de cabo e dá outras providências). Restrições à limitação da graduação de taifeiro do Exército a terceiro-sargento. Referência à legislação da década de 60 que permite a promoção de taifeiro da Aeronáutica e da Marinha até à graduação de suboficial."
